completed,condition,episode_root,first_goals,first_success,method,reused_original_result,seed,selected_attempt,status,steps,success,success_by_1500,success_by_3000,success_by_5000,task,original_episode_root
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20116,{},,naive_DP,True,20116,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20117,{},,naive_DP,True,20117,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20118,{},,naive_DP,True,20118,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20119,{},,naive_DP,True,20119,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20120,"{""blue_at_goal"": 602}",,naive_DP,True,20120,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20121,{},,naive_DP,True,20121,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20122,{},,naive_DP,True,20122,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20123,{},,naive_DP,True,20123,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20124,"{""blue_at_goal"": 600}",,naive_DP,True,20124,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20125,{},,naive_DP,True,20125,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20126,"{""blue_at_goal"": 606}",,naive_DP,True,20126,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20127,{},,naive_DP,True,20127,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20128,{},,naive_DP,True,20128,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20129,"{""blue_at_goal"": 747}",,naive_DP,True,20129,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20100,"{""blue_at_goal"": 584, ""red_at_goal"": 916, ""success"": 916}",916,APPL_5_5_high,True,20100,original,succeeded,916,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20101,"{""blue_at_goal"": 600, ""red_at_goal"": 956, ""success"": 956}",956,APPL_5_5_high,True,20101,original,succeeded,956,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20102,"{""blue_at_goal"": 631, ""red_at_goal"": 963, ""success"": 963}",963,APPL_5_5_high,True,20102,original,succeeded,963,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20103,"{""blue_at_goal"": 629, ""red_at_goal"": 986, ""success"": 986}",986,APPL_5_5_high,True,20103,original,succeeded,986,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20104,"{""blue_at_goal"": 579, ""red_at_goal"": 985, ""success"": 985}",985,APPL_5_5_high,True,20104,original,succeeded,985,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20105,"{""blue_at_goal"": 586, ""red_at_goal"": 921, ""success"": 921}",921,APPL_5_5_high,True,20105,original,succeeded,921,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20106,"{""blue_at_goal"": 583, ""red_at_goal"": 929, ""success"": 929}",929,APPL_5_5_high,True,20106,original,succeeded,929,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20107,"{""blue_at_goal"": 603, ""red_at_goal"": 937, ""success"": 937}",937,APPL_5_5_high,True,20107,original,succeeded,937,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20108,"{""blue_at_goal"": 589, ""red_at_goal"": 935, ""success"": 935}",935,APPL_5_5_high,True,20108,original,succeeded,935,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20109,"{""blue_at_goal"": 595, ""red_at_goal"": 943, ""success"": 943}",943,APPL_5_5_high,True,20109,original,succeeded,943,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20110,"{""blue_at_goal"": 603, ""red_at_goal"": 927, ""success"": 927}",927,APPL_5_5_high,True,20110,original,succeeded,927,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20111,"{""blue_at_goal"": 610, ""red_at_goal"": 947, ""success"": 947}",947,APPL_5_5_high,True,20111,original,succeeded,947,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20112,"{""blue_at_goal"": 595, ""red_at_goal"": 952, ""success"": 952}",952,APPL_5_5_high,True,20112,original,succeeded,952,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20113,"{""blue_at_goal"": 626, ""red_at_goal"": 983, ""success"": 983}",983,APPL_5_5_high,True,20113,original,succeeded,983,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20114,"{""blue_at_goal"": 605, ""red_at_goal"": 929, ""success"": 929}",929,APPL_5_5_high,True,20114,original,succeeded,929,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20115,"{""blue_at_goal"": 567, ""red_at_goal"": 893, ""success"": 893}",893,APPL_5_5_high,True,20115,original,succeeded,893,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/evaluation_recovery_20260919/buffer_swap/evaluation/APPL/ID/20116,"{""blue_at_goal"": 600, ""red_at_goal"": 945, ""success"": 945}",945,APPL_5_5_high,False,20116,authorized_reset_retest_20260919,succeeded,945,True,True,True,True,buffer_swap,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20116
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20117,"{""blue_at_goal"": 584, ""red_at_goal"": 940, ""success"": 940}",940,APPL_5_5_high,True,20117,original,succeeded,940,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20118,"{""blue_at_goal"": 618, ""red_at_goal"": 973, ""success"": 973}",973,APPL_5_5_high,True,20118,original,succeeded,973,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20119,"{""blue_at_goal"": 625, ""red_at_goal"": 949, ""success"": 949}",949,APPL_5_5_high,True,20119,original,succeeded,949,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20120,"{""blue_at_goal"": 593, ""red_at_goal"": 930, ""success"": 930}",930,APPL_5_5_high,True,20120,original,succeeded,930,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20121,"{""blue_at_goal"": 574, ""red_at_goal"": 965, ""success"": 965}",965,APPL_5_5_high,True,20121,original,succeeded,965,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20122,"{""blue_at_goal"": 568, ""red_at_goal"": 908, ""success"": 908}",908,APPL_5_5_high,True,20122,original,succeeded,908,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20123,"{""blue_at_goal"": 643, ""red_at_goal"": 992, ""success"": 992}",992,APPL_5_5_high,True,20123,original,succeeded,992,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20124,"{""blue_at_goal"": 585, ""red_at_goal"": 925, ""success"": 925}",925,APPL_5_5_high,True,20124,original,succeeded,925,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20125,"{""blue_at_goal"": 2334}",,APPL_5_5_high,True,20125,original,physical_budget_exhausted,5000,False,False,False,False,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20126,"{""blue_at_goal"": 640, ""red_at_goal"": 994, ""success"": 994}",994,APPL_5_5_high,True,20126,original,succeeded,994,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20127,"{""blue_at_goal"": 643, ""red_at_goal"": 998, ""success"": 998}",998,APPL_5_5_high,True,20127,original,succeeded,998,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20128,"{""blue_at_goal"": 607, ""red_at_goal"": 955, ""success"": 955}",955,APPL_5_5_high,True,20128,original,succeeded,955,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20129,"{""blue_at_goal"": 683, ""red_at_goal"": 1079, ""success"": 1079}",1079,APPL_5_5_high,True,20129,original,succeeded,1079,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20100,"{""blue_at_goal"": 606, ""red_at_goal"": 963, ""success"": 963}",963,APPL_6_xhigh,False,20100,original,succeeded,963,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20101,"{""blue_at_goal"": 602, ""red_at_goal"": 957, ""success"": 957}",957,APPL_6_xhigh,False,20101,original,succeeded,957,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20102,"{""blue_at_goal"": 604, ""red_at_goal"": 969, ""success"": 969}",969,APPL_6_xhigh,False,20102,original,succeeded,969,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20103,"{""blue_at_goal"": 648, ""red_at_goal"": 1011, ""success"": 1011}",1011,APPL_6_xhigh,False,20103,original,succeeded,1011,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20104,"{""blue_at_goal"": 647, ""red_at_goal"": 1052, ""success"": 1052}",1052,APPL_6_xhigh,False,20104,original,succeeded,1052,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20105,"{""blue_at_goal"": 606, ""red_at_goal"": 955, ""success"": 955}",955,APPL_6_xhigh,False,20105,original,succeeded,955,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20106,"{""blue_at_goal"": 620, ""red_at_goal"": 969, ""success"": 969}",969,APPL_6_xhigh,False,20106,original,succeeded,969,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20107,"{""blue_at_goal"": 631, ""red_at_goal"": 972, ""success"": 972}",972,APPL_6_xhigh,False,20107,original,succeeded,972,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20108,"{""blue_at_goal"": 650, ""red_at_goal"": 991, ""success"": 991}",991,APPL_6_xhigh,False,20108,original,succeeded,991,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20109,"{""blue_at_goal"": 570, ""red_at_goal"": 887, ""success"": 887}",887,APPL_6_xhigh,False,20109,original,succeeded,887,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20110,"{""blue_at_goal"": 613, ""red_at_goal"": 954, ""success"": 954}",954,APPL_6_xhigh,False,20110,original,succeeded,954,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20111,"{""blue_at_goal"": 631, ""red_at_goal"": 972, ""success"": 972}",972,APPL_6_xhigh,False,20111,original,succeeded,972,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20112,"{""blue_at_goal"": 661, ""red_at_goal"": 1024, ""success"": 1024}",1024,APPL_6_xhigh,False,20112,original,succeeded,1024,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20113,"{""blue_at_goal"": 638, ""red_at_goal"": 981, ""success"": 981}",981,APPL_6_xhigh,False,20113,original,succeeded,981,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20114,"{""blue_at_goal"": 625, ""red_at_goal"": 977, ""success"": 977}",977,APPL_6_xhigh,False,20114,original,succeeded,977,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20115,"{""blue_at_goal"": 632, ""red_at_goal"": 998, ""success"": 998}",998,APPL_6_xhigh,False,20115,original,succeeded,998,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20116,"{""blue_at_goal"": 610, ""red_at_goal"": 964, ""success"": 964}",964,APPL_6_xhigh,False,20116,original,succeeded,964,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20117,"{""blue_at_goal"": 597, ""red_at_goal"": 930, ""success"": 930}",930,APPL_6_xhigh,False,20117,original,succeeded,930,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20118,"{""blue_at_goal"": 629, ""red_at_goal"": 952, ""success"": 952}",952,APPL_6_xhigh,False,20118,original,succeeded,952,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20119,"{""blue_at_goal"": 610, ""red_at_goal"": 965, ""success"": 965}",965,APPL_6_xhigh,False,20119,original,succeeded,965,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20120,"{""blue_at_goal"": 594, ""red_at_goal"": 984, ""success"": 984}",984,APPL_6_xhigh,False,20120,original,succeeded,984,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20121,"{""blue_at_goal"": 604, ""red_at_goal"": 932, ""success"": 932}",932,APPL_6_xhigh,False,20121,original,succeeded,932,True,True,True,True,buffer_swap,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20122,"{""blue_at_goal"": 590, ""red_at_goal"": 919, ""success"": 919}",919,APPL_6_xhigh,False,20122,authorized_reset_retest_20260918,succeeded,919,True,True,True,True,buffer_swap,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20122
